chr,start,end,testSample1
1,225210000,225239999,-0.096773384
1,225240000,225269999,0.026414304
1,225270000,225299999,-0.019175362
1,225300000,225329999,-0.06410136
1,225330000,225359999,-0.050226512
1,225360000,225389999,-0.085318063
1,225390000,225419999,-0.037459458
1,225420000,225449999,0.000874565
1,225450000,225479999,-0.075715631
1,225480000,225509999,-0.016565959
1,225510000,225539999,-0.084213092
1,225540000,225569999,-0.067414427
1,225570000,225599999,0.139513474
1,225600000,225629999,0.182777441
1,225630000,225659999,0.23257213
1,225660000,225689999,0.147325317
1,225690000,225719999,0.023649298
1,225720000,225749999,0.025696441
1,225750000,225779999,0.140026462
1,225780000,225809999,0.161134064
1,225810000,225839999,0.121541378
1,225840000,225869999,0.185772877
1,225870000,225899999,0.191905444
1,225900000,225929999,0.218903947
1,225930000,225959999,0.23003842
1,225960000,225989999,0.156471495
1,225990000,226019999,0.233263761
1,226020000,226049999,0.251305556
1,226050000,226079999,0.262996315
1,226080000,226109999,0.2422135
1,226110000,226139999,0.208236571
1,226140000,226169999,0.186516492
1,226170000,226199999,0.155184548
1,226200000,226229999,0.208989965
1,226230000,226259999,0.138297735
1,226260000,226289999,0.218403879
1,226290000,226319999,0.23282165
1,226320000,226349999,0.155667317
1,226350000,226379999,0.169708886
1,226380000,226409999,0.182793107
1,226410000,226439999,0.084971469
1,226440000,226469999,0.122906239
1,226470000,226499999,0.144277447
1,226500000,226529999,0.180913543
1,226530000,226559999,0.184206336
1,226560000,226589999,0.184101775
1,226590000,226619999,0.208246749
1,226620000,226649999,0.168502242
1,226650000,226679999,0.185528679
1,226680000,226709999,0.16227563
1,226710000,226739999,0.111385971
1,226740000,226769999,0.156421735
1,226770000,226799999,0.166234071
1,226800000,226829999,0.208000916
1,226830000,226859999,0.1750585
1,226860000,226889999,0.186740012
1,226890000,226919999,0.174264177
1,226920000,226949999,0.197724266
1,226950000,226979999,0.122793452
1,226980000,227009999,0.198001131
1,227010000,227039999,0.136400917
1,227040000,227069999,0.164057358
1,227070000,227099999,0.21218533
1,227100000,227129999,0.171890362
1,227130000,227159999,0.229372918
1,227160000,227189999,0.22713628
1,227190000,227219999,0.015071481
1,227220000,227249999,-0.064019242
1,227250000,227279999,0.013995919
1,227280000,227309999,-0.065965687
1,227310000,227339999,0.004107349
1,227340000,227369999,0.013687844
1,227370000,227399999,0.032818421
1,227400000,227429999,0.037307256
1,227430000,227459999,0.094104787
1,227460000,227489999,0.110282104
1,227490000,227519999,0.12295984
1,227520000,227549999,0.139623208
1,227550000,227579999,0.131082401
1,227580000,227609999,0.110425719
1,227610000,227639999,0.155413364
1,227640000,227669999,0.118832242
1,227670000,227699999,0.172292835
1,227700000,227729999,0.029803403
1,227730000,227759999,0.195677135
1,227760000,227789999,0.05110365
1,227790000,227819999,0.055878335
1,227820000,227849999,-0.083410728
1,227850000,227879999,0.031208512
1,227880000,227909999,0.076256433
1,227910000,227939999,0.173356714
1,227940000,227969999,0.205551739
1,227970000,227999999,0.13196279
1,228000000,228029999,0.070478236
1,228030000,228059999,0.114363002
1,228060000,228089999,0.167710807
1,228090000,228119999,0.235103772
1,228120000,228149999,0.199383713
1,228150000,228179999,0.090275644
1,228180000,228209999,0.199885961
1,228210000,228239999,0.187633205
1,228240000,228269999,0.21914651
1,228270000,228299999,0.248246164
1,228300000,228329999,0.192114198
1,228330000,228359999,0.246439508
1,228360000,228389999,0.19726761
1,228390000,228419999,0.253453875
1,228420000,228449999,0.154527504
1,228450000,228479999,0.22535402
1,228480000,228509999,0.216620727
1,228510000,228539999,0.182694007
1,228540000,228569999,0.25001799
1,228570000,228599999,0.214836564
1,228600000,228629999,0.174127883
1,228630000,228659999,0.190410025
1,228660000,228689999,0.232899306
1,228690000,228719999,0.143297147
1,228720000,228749999,-0.137837037
1,228750000,228779999,0.283318058
1,228780000,228809999,0.172501773
1,228810000,228839999,0.1285197
1,228840000,228869999,0.116380284
1,228870000,228899999,0.173156754
1,228900000,228929999,0.182865375
1,228930000,228959999,0.133603421
1,228960000,228989999,0.178010478
1,228990000,229019999,0.158081682
1,229020000,229049999,0.141508484
1,229050000,229079999,0.201951019
1,229080000,229109999,0.109141472
1,229110000,229139999,0.174345082
1,229140000,229169999,0.170155357
1,229170000,229199999,0.089667194
1,229200000,229229999,0.120687819
1,229230000,229259999,0.179056496
1,229260000,229289999,0.161718809
1,229290000,229319999,0.153696299
1,229320000,229349999,0.167736874
1,229350000,229379999,0.16599626
1,229380000,229409999,0.172627157
1,229410000,229439999,0.079584016
1,229440000,229469999,0.113308939
1,229470000,229499999,0.103225449
1,229500000,229529999,0.165397852
1,229530000,229559999,0.181049776
1,229560000,229589999,0.170460571
1,229590000,229619999,0.150265061
1,229620000,229649999,0.10208375
1,229650000,229679999,0.143663275
1,229680000,229709999,0.141555752
1,229710000,229739999,0.154502835
1,229740000,229769999,0.083867088
1,229770000,229799999,0.165710184
1,229800000,229829999,0.1514997
1,229830000,229859999,0.071777301
1,229860000,229889999,-0.011345729
1,229890000,229919999,0.112052754
1,229920000,229949999,0.129262126
1,229950000,229979999,-0.044571343
1,229980000,230009999,0.097821009
1,230010000,230039999,0.06699497
1,230040000,230069999,0.012288077
1,230070000,230099999,-0.004833394
1,230100000,230129999,0.024148876
1,230130000,230159999,0.158807865
1,230160000,230189999,0.074012465
1,230190000,230219999,0.172689008
1,230220000,230249999,0.215007075
1,230250000,230279999,0.222201346
1,230280000,230309999,0.149881588
1,230310000,230339999,0.181071518
1,230340000,230369999,0.141064414
1,230370000,230399999,0.174381451
1,230400000,230429999,0.256037125
1,230430000,230459999,0.206668215
1,230460000,230489999,0.16604741
1,230490000,230519999,0.177380202
1,230520000,230549999,0.168455868
1,230550000,230579999,0.115612147
1,230580000,230609999,0.061340963
1,230610000,230639999,0.075645771
1,230640000,230669999,0.08581562
1,230670000,230699999,-0.003571669
1,230700000,230729999,0.092504211
1,230730000,230759999,0.011321127
1,230760000,230789999,0.103432838
1,230790000,230819999,0.037898135
1,230820000,230849999,0.186979737
1,230850000,230879999,0.160021779
1,230880000,230909999,0.167906835
1,230910000,230939999,0.167296509
1,230940000,230969999,0.072757956
1,230970000,230999999,0.093360626
1,231000000,231029999,0.173488924
1,231030000,231059999,0.068355253
1,231060000,231089999,0.018508065
1,231090000,231119999,0.118929293
1,231120000,231149999,0.156616305
1,231150000,231179999,0.19190034
1,231180000,231209999,0.124567557
1,231210000,231239999,0.109480903
1,231240000,231269999,0.089848237
1,231270000,231299999,0.12494101
1,231300000,231329999,0.123770066
1,231330000,231359999,0.230852546
1,231360000,231389999,0.170443074
1,231390000,231419999,0.062709032
1,231420000,231449999,0.126290196
1,231450000,231479999,0.135273976
1,231480000,231509999,0.121645039
1,231510000,231539999,0.129957524
1,231540000,231569999,0.134973489
1,231570000,231599999,0.102834491
1,231600000,231629999,0.02376599
1,231630000,231659999,0.108534141
1,231660000,231689999,0.11377166
1,231690000,231719999,0.099717434
1,231720000,231749999,0.149805928
1,231750000,231779999,0.081794827
1,231780000,231809999,0.037804318
1,231810000,231839999,0.131220087
1,231840000,231869999,0.068881649
1,231870000,231899999,0.098368733
1,231900000,231929999,0.121437392
1,231930000,231959999,0.106511758
1,231960000,231989999,0.165350368
1,231990000,232019999,0.050908563
1,232020000,232049999,0.047422281
1,232050000,232079999,0.109955898
1,232080000,232109999,0.087204322
1,232110000,232139999,0.064616978
1,232140000,232169999,0.037260322
1,232170000,232199999,0.069341762
1,232200000,232229999,0.055365193
1,232230000,232259999,0.072897369
1,232260000,232289999,-0.015947525
1,232290000,232319999,0.119677226
1,232320000,232349999,0.104182093
1,232350000,232379999,0.073418527
1,232380000,232409999,-0.015972253
1,232410000,232439999,-0.013635698
1,232440000,232469999,0.141688862
1,232470000,232499999,0.13222577
1,232500000,232529999,0.125930104
1,232530000,232559999,0.134051271
1,232560000,232589999,0.127300596
1,232590000,232619999,0.03750543
1,232620000,232649999,0.083425372
1,232650000,232679999,0.093916358
1,232680000,232709999,0.121690868
1,232710000,232739999,0.090993228
1,232740000,232769999,0.15481735
1,232770000,232799999,0.13346383
1,232800000,232829999,0.153112039
1,232830000,232859999,0.177391595
1,232860000,232889999,0.162733592
1,232890000,232919999,0.100767283
1,232920000,232949999,0.067396235
1,232950000,232979999,0.062172573
1,232980000,233009999,0.125838531
1,233010000,233039999,0.113847868
1,233040000,233069999,0.010454342
1,233070000,233099999,0.08200489
1,233100000,233129999,0.191425976
1,233130000,233159999,0.150631855
1,233160000,233189999,0.068415654
1,233190000,233219999,0.140586493
1,233220000,233249999,0.065221862
1,233250000,233279999,0.12331586
1,233280000,233309999,0.059350118
1,233310000,233339999,0.062617625
1,233340000,233369999,0.071657855
1,233370000,233399999,0.099145966
1,233400000,233429999,0.126039003
1,233430000,233459999,0.092215434
1,233460000,233489999,0.016898232
1,233490000,233519999,0.157180598
1,233520000,233549999,0.097897037
1,233550000,233579999,0.099421047
1,233580000,233609999,0.108028843
1,233610000,233639999,0.073683161
1,233640000,233669999,0.054167986
1,233670000,233699999,0.070361894
1,233700000,233729999,0.001407538
1,233730000,233759999,0.106650021
1,233760000,233789999,0.1266611
1,233790000,233819999,0.068990819
1,233820000,233849999,0.026814191
1,233850000,233879999,0.071333963
1,233880000,233909999,0.008219969
1,233910000,233939999,0.071221891
1,233940000,233969999,-0.015690958
1,233970000,233999999,-0.010399154
1,234000000,234029999,0.011075298
1,234030000,234059999,0.076349144
1,234060000,234089999,-0.017340126
1,234090000,234119999,0.113681838
1,234120000,234149999,-0.058819032
1,234150000,234179999,0.011716145
1,234180000,234209999,0.063400982
1,234210000,234239999,0.073961984
1,234240000,234269999,0.097770756
1,234270000,234299999,0.101611211
1,234300000,234329999,0.088673123
1,234330000,234359999,0.095934053
1,234360000,234389999,0.109886104
1,234390000,234419999,0.124819047
1,234420000,234449999,0.116104031
1,234450000,234479999,0.119428789
1,234480000,234509999,0.073816206
1,234510000,234539999,0.180193316
1,234540000,234569999,0.143264117
1,234570000,234599999,0.073105333
1,234600000,234629999,0.142954508
1,234630000,234659999,0.191922897
1,234660000,234689999,0.182855476
1,234690000,234719999,0.150898514
1,234720000,234749999,0.176222099
1,234750000,234779999,0.16941668
1,234780000,234809999,0.165587428
1,234810000,234839999,0.143947288
1,234840000,234869999,0.199795619
1,234870000,234899999,0.214221089
1,234900000,234929999,0.161651568
1,234930000,234959999,0.162079322
1,234960000,234989999,0.160042921
1,234990000,235019999,0.246277648
1,235020000,235049999,0.198924943
1,235050000,235079999,0.226119533
1,235080000,235109999,0.218026825
1,235110000,235139999,0.222728778
1,235140000,235169999,0.198393332
1,235170000,235199999,0.242395505
1,235230000,235259999,0.253521526
1,235260000,235289999,0.194178458
1,235290000,235319999,0.216059131
1,235320000,235349999,0.14312608
1,235350000,235379999,0.120129082
1,235380000,235409999,0.092022223
1,235410000,235439999,0.091730341
1,235440000,235469999,0.120490803
1,235470000,235499999,0.17960154
1,235500000,235529999,0.228641219
1,235530000,235559999,0.222161848
1,235560000,235589999,0.251804659
1,235590000,235619999,0.184320225
1,235620000,235649999,0.169161104
1,235650000,235679999,0.160769262
1,235680000,235709999,0.159410855
1,235710000,235739999,0.186353699
1,235740000,235769999,0.199223847
1,235770000,235799999,0.185245596
1,235800000,235829999,0.156793155
1,235830000,235859999,0.048578482
1,235860000,235889999,0.039431501
1,235890000,235919999,-0.012207382
1,235920000,235949999,-0.001278296
1,235950000,235979999,0.031769649
1,235980000,236009999,0.089606996
1,236010000,236039999,0.097115842
1,236040000,236069999,0.149441699
1,236070000,236099999,0.209068442
1,236100000,236129999,0.204150494
1,236130000,236159999,0.168342383
1,236160000,236189999,0.175596651
1,236190000,236219999,0.180634899
1,236220000,236249999,0.165860246
1,236250000,236279999,0.181378609
1,236280000,236309999,0.193280321
1,236310000,236339999,0.249727324
1,236340000,236369999,0.137207343
1,236370000,236399999,-0.083151556
1,236400000,236429999,0.069810023
1,236430000,236459999,0.152764824
1,236460000,236489999,0.119814937
1,236490000,236519999,0.135371388
1,236520000,236549999,0.145502346
1,236550000,236579999,0.144992552
1,236580000,236609999,0.102432656
1,236610000,236639999,0.151245326
1,236640000,236669999,0.183087504
1,236670000,236699999,0.159192198
1,236700000,236729999,0.152184807
1,236730000,236759999,0.053253905
1,236760000,236789999,0.093869051
1,236790000,236819999,0.110328548
1,236820000,236849999,0.086614793
1,236850000,236879999,0.101069283
1,236880000,236909999,0.137485792
1,236910000,236939999,0.133435149
1,236940000,236969999,0.14419174
1,236970000,236999999,0.076769838
1,237000000,237029999,0.06824588
1,237030000,237059999,0.116631555
1,237060000,237089999,0.091199097
1,237090000,237119999,0.088603795
1,237120000,237149999,0.113220344
1,237150000,237179999,0.108052484
1,237180000,237209999,0.051454811
1,237210000,237239999,0.069763204
1,237240000,237269999,0.087278576
1,237270000,237299999,0.122730002
1,237300000,237329999,-0.002692482
1,237330000,237359999,0.120031679
1,237360000,237389999,0.054564417
1,237390000,237419999,0.026751235
1,237420000,237449999,0.054645402
1,237450000,237479999,-0.031407117
1,237480000,237509999,-0.042094128
1,237510000,237539999,-0.047141595
1,237540000,237569999,-0.051237689
1,237570000,237599999,-0.042783835
1,237600000,237629999,-0.055354312
1,237630000,237659999,0.02799515
1,237660000,237689999,0.033431691
1,237690000,237719999,0.012749859
1,237720000,237749999,0.063056578
1,237750000,237779999,0.030283523
1,237780000,237809999,-0.019942253
1,237810000,237839999,-0.018686999
1,237840000,237869999,-0.081277481
1,237870000,237899999,-0.045271892
1,237900000,237929999,-0.015577172
1,237930000,237959999,-0.026558096
1,237960000,237989999,0.057361249
1,237990000,238019999,0.055498418
1,238020000,238049999,0.085676583
1,238050000,238079999,0.00558988
1,238080000,238109999,-0.008221761
1,238110000,238139999,0.043480615
1,238140000,238169999,-0.13422742
1,238170000,238199999,-0.017127229
1,238200000,238229999,0.003157463
1,238230000,238259999,-0.048332586
1,238260000,238289999,0.004815543
1,238290000,238319999,-0.243625687
1,238320000,238349999,-0.150212038
1,238350000,238379999,-0.071334213
1,238380000,238409999,0.038102889
1,238410000,238439999,0.085819271
1,238440000,238469999,0.026074861
1,238470000,238499999,-0.001802158
1,238500000,238529999,0.060338212
1,238530000,238559999,-0.005517472
1,238560000,238589999,0.075827531
1,238590000,238619999,-0.116126142
1,238620000,238649999,-0.044188526
1,238650000,238679999,-0.009181584
1,238680000,238709999,0.07829126
1,238710000,238739999,-0.051330329
1,238740000,238769999,0.01169242
1,238770000,238799999,-0.027630267
1,238800000,238829999,-0.065978144
1,238830000,238859999,-0.129745066
1,238860000,238889999,-0.194029614
1,238890000,238919999,-0.08265648
1,238920000,238949999,-0.091350799
1,238950000,238979999,-0.01109212
1,238980000,239009999,-0.012870016
1,239010000,239039999,-0.078339295
1,239040000,239069999,-0.002406851
1,239070000,239099999,-0.135482607
1,239100000,239129999,-0.04641046
1,239130000,239159999,0.007141365
1,239160000,239189999,-0.234095781
1,239190000,239219999,0.060797695
1,239220000,239249999,-0.169012458
1,239250000,239279999,-0.009616308
1,239280000,239309999,-0.014565005
1,239310000,239339999,-0.019517311
1,239340000,239369999,-0.005749018
1,239370000,239399999,-0.032373326
1,239400000,239429999,0.007281571
1,239430000,239459999,-0.133082101
1,239460000,239489999,-0.030843547
1,239490000,239519999,0.040620803
1,239520000,239549999,0.003851249
1,239550000,239579999,0.090982486
1,239580000,239609999,0.022704501
1,239610000,239639999,0.001465829
1,239640000,239669999,-0.021621101
1,239670000,239699999,0.046156763
1,239700000,239729999,0.009283651
1,239730000,239759999,-0.004401467
1,239760000,239789999,0.025066653
1,239790000,239819999,0.009544951
1,239820000,239849999,0.003632297
1,239850000,239879999,-0.039288849
1,239880000,239909999,-0.398233022
1,239910000,239939999,0.043258853
1,239940000,239969999,-0.006354175
1,239970000,239999999,0.122398478
1,240000000,240029999,-0.011546545
1,240030000,240059999,0.093023886
1,240060000,240089999,0.007913351
1,240090000,240119999,0.125995989
1,240120000,240149999,0.095227327
1,240150000,240179999,0.140355549
1,240180000,240209999,0.004395686
1,240210000,240239999,0.070738306
1,240240000,240269999,0.082689362
1,240270000,240299999,0.058706293
1,240300000,240329999,0.065365423
1,240330000,240359999,0.043322737
1,240360000,240389999,0.052280178
1,240390000,240419999,0.020281801
1,240420000,240449999,-0.174166659
1,240450000,240479999,0.013461876
1,240480000,240509999,0.013358295
1,240510000,240539999,0.002507783
1,240540000,240569999,-0.014284294
1,240570000,240599999,0.072988029
1,240600000,240629999,0.075926574
1,240630000,240659999,0.090675314
1,240660000,240689999,0.077888469
1,240690000,240719999,0.079861539
1,240720000,240749999,0.049604249
1,240750000,240779999,0.101346911
1,240780000,240809999,0.11744704
1,240810000,240839999,0.110482176
1,240840000,240869999,0.077633928
1,240870000,240899999,0.127175808
1,240900000,240929999,0.100193209
1,240930000,240959999,0.050487415
1,240960000,240989999,-0.031136378
1,240990000,241019999,-0.000114945
1,241020000,241049999,0.043999203
1,241050000,241079999,-0.054717804
1,241080000,241109999,-0.042399855
1,241110000,241139999,0.059734737
1,241140000,241169999,-0.002993794
1,241170000,241199999,0.008908008
1,241200000,241229999,0.052135695
1,241230000,241259999,0.010201995
1,241260000,241289999,0.006467229
1,241290000,241319999,0.077132066
1,241320000,241349999,0.065187209
1,241350000,241379999,0.027393214
1,241380000,241409999,-0.041805832
1,241410000,241439999,0.080981781
1,241440000,241469999,0.031396954
1,241470000,241499999,-0.068154054
1,241500000,241529999,-0.018277886
1,241530000,241559999,0.00997981
1,241560000,241589999,0.031303774
1,241590000,241619999,-0.018448654
1,241620000,241649999,0.024583732
1,241650000,241679999,0.021046656
1,241680000,241709999,-0.082242935
1,241710000,241739999,0.108457233
1,241740000,241769999,0.097952134
1,241770000,241799999,0.012602386
1,241800000,241829999,0.054443428
1,241830000,241859999,-0.025153134
1,241860000,241889999,-0.069268785
1,241890000,241919999,0.052218332
1,241920000,241949999,0.019674646
1,241950000,241979999,0.039687907
1,241980000,242009999,0.032876616
1,242010000,242039999,0.151611631
1,242040000,242069999,0.095468696
1,242070000,242099999,0.15919956
1,242100000,242129999,0.163922257
1,242130000,242159999,0.174822563
1,242160000,242189999,0.170996707
1,242190000,242219999,0.135361962
1,242220000,242249999,0.045019783
1,242250000,242279999,0.086175283
1,242280000,242309999,0.013776994
1,242310000,242339999,0.023393281
1,242340000,242369999,0.075475645
1,242370000,242399999,0.081816207
1,242400000,242429999,0.032981639
1,242430000,242459999,0.061131452
1,242460000,242489999,0.037189113
1,242490000,242519999,-0.044614097
1,242520000,242549999,-0.10776866
1,242550000,242579999,0.08403688
1,242580000,242609999,0.058280557
1,242610000,242639999,0.107843122
1,242640000,242669999,0.014803186
1,242670000,242699999,0.062154107
1,242700000,242729999,0.017591523
1,242730000,242759999,-0.10573077
1,242760000,242789999,-0.058419222
1,242790000,242819999,0.025122674
1,242820000,242849999,0.0359288
1,242850000,242879999,0.043386746
1,242880000,242909999,0.05535384
1,242910000,242939999,-0.017694031
1,242940000,242969999,0.049751443
1,242970000,242999999,0.030587604
1,243000000,243029999,0.04514858
1,243030000,243059999,0.131759594
1,243060000,243089999,0.109643998
1,243090000,243119999,0.091611816
1,243120000,243149999,0.057442026
1,243150000,243179999,0.115850419
1,243180000,243209999,-0.043607765
1,243210000,243239999,0.12196663
1,243240000,243269999,0.134470993
1,243270000,243299999,0.062911207
1,243300000,243329999,-0.005993446
1,243330000,243359999,-0.081332567
1,243360000,243389999,-0.08998009
1,243390000,243419999,0.117901479
1,243420000,243449999,0.143734303
1,243450000,243479999,0.088047143
1,243480000,243509999,0.092584677
1,243510000,243539999,-0.123875474
1,243540000,243569999,0.016163139
1,243570000,243599999,-0.064046674
1,243600000,243629999,0.108986627
1,243630000,243659999,0.160422167
1,243660000,243689999,0.080545019
1,243690000,243719999,-0.004658377
1,243720000,243749999,-0.042045207
1,243750000,243779999,-0.015347801
1,243780000,243809999,-0.095829535
1,243810000,243839999,-0.027365207
1,243840000,243869999,-0.02788643
1,243870000,243899999,-0.059313236
1,243900000,243929999,-0.015022716
1,243930000,243959999,0.070757946
1,243960000,243989999,0.076483526
1,243990000,244019999,0.042123975
1,244020000,244049999,0.046609328
1,244050000,244079999,0.071796431
1,244080000,244109999,0.1318191
1,244110000,244139999,0.121035627
1,244140000,244169999,0.16738353
1,244170000,244199999,0.116685187
1,244200000,244229999,0.063479183
1,244230000,244259999,0.15516909
1,244260000,244289999,0.1500828
1,244290000,244319999,0.057119032
1,244320000,244349999,0.150701257
1,244350000,244379999,0.2016752
1,244380000,244409999,0.205298178
1,244410000,244439999,0.169820507
1,244440000,244469999,0.179992511
1,244470000,244499999,0.151347661
1,244500000,244529999,0.18438037
1,244530000,244559999,0.148008029
1,244560000,244589999,0.053077878
1,244590000,244619999,0.056946159
1,244620000,244649999,0.099061844
1,244650000,244679999,0.089465479
1,244680000,244709999,0.051652152
1,244710000,244739999,0.049201448
1,244740000,244769999,0.102113933
1,244770000,244799999,0.152678412
1,244800000,244829999,0.150064096
1,244830000,244859999,0.106576182
1,244860000,244889999,0.131350366
1,244890000,244919999,0.196244719
1,244920000,244949999,0.181194918
1,244950000,244979999,0.242557498
1,244980000,245009999,0.19273115
1,245010000,245039999,0.064872491
1,245040000,245069999,0.196676988
1,245070000,245099999,0.134570146
1,245100000,245129999,0.133634241
1,245130000,245159999,0.128481989
1,245160000,245189999,0.085347511
1,245190000,245219999,0.156127333
1,245220000,245249999,0.111715506
1,245250000,245279999,0.15297931
1,245280000,245309999,0.160202918
1,245310000,245339999,0.195434154
1,245340000,245369999,0.186726481
1,245370000,245399999,0.176570744
1,245400000,245429999,0.162479944
1,245430000,245459999,0.165023563
1,245460000,245489999,0.162385584
1,245490000,245519999,0.173725152
1,245520000,245549999,0.152811393
1,245550000,245579999,0.1060844
1,245580000,245609999,0.114734388
1,245610000,245639999,0.102529469
1,245640000,245669999,0.130097612
1,245670000,245699999,0.101656262
1,245700000,245729999,0.180677447
1,245730000,245759999,0.184753502
1,245760000,245789999,0.165306178
1,245790000,245819999,0.061430651
1,245820000,245849999,0.097238525
1,245850000,245879999,0.169871692
1,245880000,245909999,0.078431423
1,245910000,245939999,0.057333259
1,245940000,245969999,0.105590877
1,245970000,245999999,0.137396227
1,246000000,246029999,0.124765466
1,246030000,246059999,0.103296219
1,246060000,246089999,0.024643253
1,246090000,246119999,0.123494753
1,246120000,246149999,0.146921172
1,246150000,246179999,0.188893305
1,246180000,246209999,-0.010597326
1,246210000,246239999,0.017929736
1,246240000,246269999,0.066844213
1,246270000,246299999,0.092083565
1,246300000,246329999,0.163658931
1,246330000,246359999,0.06756216
1,246360000,246389999,0.112810559
1,246390000,246419999,0.024483324
1,246420000,246449999,0.07550923
1,246450000,246479999,-0.018509739
1,246480000,246509999,-0.009429982
1,246510000,246539999,0.031821263
1,246540000,246569999,0.079563692
1,246570000,246599999,0.09162894
1,246600000,246629999,0.116079527
1,246630000,246659999,0.110576818
1,246660000,246689999,0.209054447
1,246690000,246719999,0.169417321
1,246720000,246749999,0.185978206
1,246750000,246779999,0.137510892
1,246780000,246809999,0.153243577
1,246810000,246839999,0.159672417
1,246840000,246869999,0.197596242
1,246870000,246899999,0.158574385
1,246900000,246929999,0.116629486
1,246930000,246959999,0.191174035
1,246960000,246989999,0.196059764
1,246990000,247019999,0.067853103
1,247020000,247049999,-0.002593296
1,247050000,247079999,0.107877868
1,247080000,247109999,0.168032973
1,247110000,247139999,0.181447802
1,247140000,247169999,0.184929244
1,247170000,247199999,0.161919278
1,247200000,247229999,0.119249982
1,247230000,247259999,0.203861324
1,247260000,247289999,0.174235225
1,247290000,247319999,0.143440323
1,247320000,247349999,0.162946503
1,247350000,247379999,0.155462594
1,247380000,247409999,0.079945893
1,247410000,247439999,0.067500944
1,247440000,247469999,0.169076015
1,247470000,247499999,0.19710921
1,247500000,247529999,0.179338709
1,247530000,247559999,0.174429449
1,247560000,247589999,0.178387114
1,247590000,247619999,0.165730377
1,247620000,247649999,0.103508288
1,247650000,247679999,-0.02057823
1,247680000,247709999,0.006005808
1,247710000,247739999,0.055311867
1,247740000,247769999,-0.049753394
1,247770000,247799999,-0.017125893
1,247800000,247829999,-0.006681963
1,247830000,247859999,-0.152220879
1,247860000,247889999,-0.054479413
1,247890000,247919999,-0.06595848
1,247920000,247949999,-0.091701757
1,247950000,247979999,-0.213143714
1,247980000,248009999,0.072270925
1,248010000,248039999,0.122754207
1,248040000,248069999,0.115307307
1,248070000,248099999,0.026381421
1,248100000,248129999,-0.077044398
1,248130000,248159999,-0.116922427
1,248160000,248189999,-0.138367849
1,248190000,248219999,-0.049969314
1,248220000,248249999,-0.0319213
1,248250000,248279999,-0.153350584
1,248280000,248309999,-0.071779557
1,248310000,248339999,-0.033040485
1,248340000,248369999,-0.158351743
1,248370000,248399999,-0.101878509
1,248400000,248429999,-0.103695221
1,248430000,248459999,-0.130599184
1,248460000,248489999,-0.05753868
1,248490000,248519999,-0.130758681
1,248520000,248549999,-0.0127328
1,248550000,248579999,-0.093688578
1,248580000,248609999,-0.039811822
1,248610000,248639999,-0.083664893
1,248640000,248669999,-0.040882149
1,248670000,248699999,-0.001770444
1,248700000,248729999,-0.019609977
1,248730000,248759999,-0.082268723
1,248760000,248789999,0.014052193
1,248790000,248819999,0.010843583
1,248820000,248849999,-0.064733216
1,248850000,248879999,0.109038183
1,248880000,248909999,0.12103571
1,249030000,249059999,0.090057372
1,249060000,249089999,0.120845653
1,249090000,249119999,0.222566542
1,249120000,249149999,0.222098029
1,249150000,249179999,0.195243305
1,249180000,249209999,0.139868105
1,249210000,249239999,0.167249586
1,249240000,249269999,0.337970982
2,0,29999,0.170749928
2,30000,59999,0.128739178
2,60000,89999,0.107679571
2,90000,119999,0.061066434
2,120000,149999,0.058509264
2,150000,179999,0.08688536
2,180000,209999,0.076690499
2,210000,239999,0.05343585
2,240000,269999,0.073840573
2,270000,299999,0.121815219
2,300000,329999,0.124036583
2,330000,359999,0.02705182
2,360000,389999,0.105253143
2,390000,419999,0.116486445
2,420000,449999,0.15492941
2,450000,479999,0.081614248
2,480000,509999,0.172343038
2,510000,539999,-0.001721099
2,540000,569999,0.118435214
2,570000,599999,0.139886713
2,600000,629999,0.146313889
2,630000,659999,0.144500541
2,660000,689999,0.187666589
2,690000,719999,0.087324833
2,720000,749999,0.120437267
2,750000,779999,0.133477624
2,780000,809999,0.08449612
2,810000,839999,0.112022902
2,840000,869999,0.164290699
2,870000,899999,0.133440802
2,900000,929999,0.173991321
2,930000,959999,0.103974087
2,960000,989999,0.118945082
2,990000,1019999,0.070748221
2,1020000,1049999,0.025386688
2,1050000,1079999,0.098036094
2,1080000,1109999,0.141059545
2,1110000,1139999,0.095843324
2,1140000,1169999,0.169369995
2,1170000,1199999,-0.064205255
2,1200000,1229999,0.120731913
2,1230000,1259999,0.121453148
2,1260000,1289999,0.117241924
2,1290000,1319999,0.139382311
2,1320000,1349999,0.057536208
2,1350000,1379999,0.106076063
2,1380000,1409999,0.167910008
2,1410000,1439999,0.134610903
2,1440000,1469999,0.111016216
2,1470000,1499999,0.181708158
2,1500000,1529999,0.142149738
2,1530000,1559999,0.162352438
2,1560000,1589999,0.180679845
2,1590000,1619999,0.19968975
2,1620000,1649999,0.182312286
2,1650000,1679999,0.217827459
2,1680000,1709999,0.187709332
2,1710000,1739999,0.199410851
2,1740000,1769999,0.228192991
2,1770000,1799999,0.153772831
2,1800000,1829999,0.223939351
2,1830000,1859999,0.206333515
2,1860000,1889999,0.164701632
2,1890000,1919999,0.154403449
2,1920000,1949999,0.156683554
2,1950000,1979999,0.154284255
2,1980000,2009999,0.135806453
2,2010000,2039999,0.118223551
2,2040000,2069999,0.045396248
2,2070000,2099999,0.008067854
2,2100000,2129999,0.134004197
2,2130000,2159999,0.065828592
